Date and time,Check time,Measured air temperature,Forecasted air temperature,Feelslike temperature,Forecasted feelslike temperature
2023-06-24 12:00:00,2023-06-24 12:00:00,23.9,22.9,23.5,22.9
2023-06-24 15:00:00,2023-06-24 15:00:00,24.3,21.8,23.9,21.8
2023-06-24 18:00:00,2023-06-24 18:00:00,22.1,21.1,22.1,21.1
2023-06-24 21:00:00,2023-06-24 21:00:00,19,19,19,19
2023-06-25 00:00:00,2023-06-25 00:00:00,17.3,16.3,17.3,16.3
2023-06-25 03:00:00,2023-06-25 03:00:00,13.7,15.1,13.7,15.1
2023-06-25 06:00:00,2023-06-25 06:00:00,18.1,18.3,18.1,18.3
2023-06-25 12:00:00,2023-06-25 12:00:00,24.8,22.1,24.2,22.1
2023-06-25 15:00:00,2023-06-25 15:00:00,24.5,21,24,21
2023-06-25 18:00:00,2023-06-25 18:00:00,16.1,18.1,16.1,18.1
2023-06-25 21:00:00,2023-06-25 21:00:00,13.5,14.2,13.5,14.2
2023-06-26 00:00:00,2023-06-26 00:00:00,12,12,12,12
2023-06-26 03:00:00,2023-06-26 03:00:00,11.1,12.4,11.1,12.4
2023-06-26 06:00:00,2023-06-26 06:00:00,15.5,18.2,15.5,18.2
2023-06-26 09:00:00,2023-06-26 09:00:00,20.8,21.3,20.8,21.3
2023-06-27 09:00:00,2023-06-27 09:00:00,23.6,23.4,23.1,22.6
2023-06-27 12:00:00,2023-06-27 12:00:00,24.1,20.7,23.6,20.7
2023-06-27 15:00:00,2023-06-27 15:00:00,15.8,16.3,15.8,16.3
2023-06-27 18:00:00,2023-06-27 18:00:00,13.7,15.6,13.7,15.6
2023-06-27 21:00:00,2023-06-27 21:00:00,13.3,13.9,13.3,13.9
2023-06-28 00:00:00,2023-06-28 00:00:00,13,13.1,13,13.1
2023-06-28 03:00:00,2023-06-28 03:00:00,12.9,12.6,12.9,12.6
2023-06-28 06:00:00,2023-06-28 06:00:00,13.9,15.4,13.9,15.4
2023-06-28 18:00:00,2023-06-28 18:00:00,16.8,16.6,16.8,16.6
2023-06-28 21:00:00,2023-06-28 21:00:00,15,15,15,15
2023-06-29 00:00:00,2023-06-29 00:00:00,13.8,14,13.8,14
2023-06-29 03:00:00,2023-06-29 03:00:00,14.2,14.7,14.2,14.7
2023-06-29 06:00:00,2023-06-29 06:00:00,17.8,19.1,17.8,19.1
2023-06-29 09:00:00,2023-06-29 09:00:00,22.5,23.9,22.5,23.4
2023-06-29 12:00:00,2023-06-29 12:00:00,24.5,24.2,24.1,23.5
2023-06-29 15:00:00,2023-06-29 15:00:00,23.1,22.4,22.7,22.4
2023-06-30 09:00:00,2023-06-30 09:00:00,22.6,23.4,22.6,23
2023-06-30 12:00:00,2023-06-30 12:00:00,25,25.3,24.7,25
2023-06-30 15:00:00,2023-06-30 15:00:00,22.7,25.1,22.7,24.6
2023-06-30 18:00:00,2023-06-30 18:00:00,22.5,22.1,22.5,22.1
2023-06-30 21:00:00,2023-06-30 21:00:00,18.4,18.8,18.4,18.8
2023-07-01 00:00:00,2023-07-01 00:00:00,14.5,15.8,14.5,15.8
2023-07-01 03:00:00,2023-07-01 03:00:00,16,15.6,16,15.6
2023-07-01 06:00:00,2023-07-01 06:00:00,16.6,21.7,16.6,21.7
2023-07-03 09:00:00,2023-07-03 09:00:00,18.8,20.2,18.8,20.2
2023-07-03 12:00:00,2023-07-03 12:00:00,20.6,21.5,20.6,21.5
2023-07-03 15:00:00,2023-07-03 15:00:00,20.4,21.8,20.4,21.8
2023-07-03 18:00:00,2023-07-03 18:00:00,19.4,19.9,19.4,19.9
2023-07-03 21:00:00,2023-07-03 21:00:00,16.5,17.9,16.5,17.9
2023-07-04 00:00:00,2023-07-04 00:00:00,14.4,16.7,14.4,16.7
2023-07-04 03:00:00,2023-07-04 03:00:00,12.8,15.7,12.8,15.7
2023-07-04 06:00:00,2023-07-04 06:00:00,18.9,20.8,18.9,20.8
2023-07-04 15:00:00,2023-07-04 15:00:00,24.7,24.6,24.1,24.6
2023-07-04 18:00:00,2023-07-04 18:00:00,21.7,20.8,21.7,20.8
2023-07-04 21:00:00,2023-07-04 21:00:00,15.8,16.6,15.8,16.6
2023-07-05 00:00:00,2023-07-05 00:00:00,13.6,15.1,13.6,15.1
2023-07-05 03:00:00,2023-07-05 03:00:00,10.9,14.8,10.9,14.8
2023-07-05 06:00:00,2023-07-05 06:00:00,18.3,16.8,18.3,16.8
2023-07-05 09:00:00,2023-07-05 09:00:00,22.3,20.9,22.3,20.9
2023-07-05 12:00:00,2023-07-05 12:00:00,25.2,23.3,24.6,22.5
2023-07-05 15:00:00,2023-07-05 15:00:00,25.6,24,25.1,23.3
2023-07-05 18:00:00,2023-07-05 18:00:00,22,20.9,22,20.9
2023-07-05 21:00:00,2023-07-05 21:00:00,16.4,16.8,16.4,16.8
2023-07-06 00:00:00,2023-07-06 00:00:00,15,16.6,15,16.6
2023-07-06 03:00:00,2023-07-06 03:00:00,16.2,17,16.2,17
2023-07-06 06:00:00,2023-07-06 06:00:00,20.7,22.8,20.7,22.8
2023-07-06 09:00:00,2023-07-06 09:00:00,23.4,25.6,23.3,25.2
2023-07-06 12:00:00,2023-07-06 12:00:00,19.8,25.8,19.8,25.4
2023-07-06 15:00:00,2023-07-06 15:00:00,21.2,22.9,21.2,22.9
2023-07-06 18:00:00,2023-07-06 18:00:00,18.9,19.9,18.9,19.9
2023-07-06 21:00:00,2023-07-06 21:00:00,16.1,16.7,16.1,16.7
2023-07-07 00:00:00,2023-07-07 00:00:00,13.4,14.6,13.4,14.6
2023-07-07 03:00:00,2023-07-07 03:00:00,11.7,14.2,11.7,14.2
2023-07-07 06:00:00,2023-07-07 06:00:00,16.8,19.9,16.8,19.9
2023-07-07 09:00:00,2023-07-07 09:00:00,20.9,23.7,20.9,23.7
2023-07-07 12:00:00,2023-07-07 12:00:00,21.9,25,21.9,25
2023-07-07 18:00:00,2023-07-07 18:00:00,19.8,19.6,19.8,19.6
2023-07-07 21:00:00,2023-07-07 21:00:00,14.3,16.4,14.3,16.4
2023-07-08 00:00:00,2023-07-08 00:00:00,9.9,14.1,9.9,14.1
2023-07-08 03:00:00,2023-07-08 03:00:00,8.8,13.1,8.8,13.1
2023-07-08 06:00:00,2023-07-08 06:00:00,17.7,17.4,17.7,17.4
2023-07-08 09:00:00,2023-07-08 09:00:00,20.9,20.6,20.9,20.6
2023-07-08 12:00:00,2023-07-08 12:00:00,22.1,22.7,22.1,22.7
2023-07-08 15:00:00,2023-07-08 15:00:00,23.1,22.9,22.5,22.9
2023-07-08 18:00:00,2023-07-08 18:00:00,20.5,20.9,20.5,20.9
2023-07-08 21:00:00,2023-07-08 21:00:00,16.7,17.6,16.7,17.6
2023-07-09 00:00:00,2023-07-09 00:00:00,14.5,14.9,14.5,14.9
2023-07-09 03:00:00,2023-07-09 03:00:00,13.4,13.7,13.4,13.7
2023-07-09 06:00:00,2023-07-09 06:00:00,18.2,17.9,18.2,17.9
2023-07-09 09:00:00,2023-07-09 09:00:00,21.5,21.7,21.5,21.7
2023-07-09 12:00:00,2023-07-09 12:00:00,23.9,23.6,23.4,23.1
2023-07-09 15:00:00,2023-07-09 15:00:00,15.4,23.7,15.4,23.1
2023-07-09 18:00:00,2023-07-09 18:00:00,17.4,19,17.4,19
2023-07-09 21:00:00,2023-07-09 21:00:00,14.1,16.2,14.1,16.2
2023-07-10 00:00:00,2023-07-10 00:00:00,14,14.1,14,14.1
2023-07-10 03:00:00,2023-07-10 03:00:00,12.3,14.6,12.3,14.6
2023-07-10 06:00:00,2023-07-10 06:00:00,13.9,16.2,13.9,16.2
2023-07-10 09:00:00,2023-07-10 09:00:00,18.7,19.7,18.7,19.7
2023-07-10 12:00:00,2023-07-10 12:00:00,18.9,21.6,18.9,21.6
2023-07-10 15:00:00,2023-07-10 15:00:00,20.3,22.2,20.3,22.2
2023-07-10 18:00:00,2023-07-10 18:00:00,18,18.3,18,18.3
2023-07-10 21:00:00,2023-07-10 21:00:00,13,13.6,13,13.6
2023-07-11 00:00:00,2023-07-11 00:00:00,10.6,12.9,10.6,12.9
2023-07-11 03:00:00,2023-07-11 03:00:00,9.9,13.4,9.9,13.4
2023-07-11 06:00:00,2023-07-11 06:00:00,15.9,18,15.9,18
2023-07-11 09:00:00,2023-07-11 09:00:00,18.3,20.5,18.3,20.5
2023-07-11 12:00:00,2023-07-11 12:00:00,19.5,21.7,19.5,21.7
2023-07-11 15:00:00,2023-07-11 15:00:00,20.1,22.1,20.1,22.1
2023-07-12 09:00:00,2023-07-12 09:00:00,22.6,22.3,22.6,22.3
2023-07-12 12:00:00,2023-07-12 12:00:00,25.1,23.2,25.1,22.4
2023-07-12 15:00:00,2023-07-12 15:00:00,26,23.2,26,22.5
2023-07-12 18:00:00,2023-07-12 18:00:00,22.2,20.7,22.2,20.7
2023-07-12 21:00:00,2023-07-12 21:00:00,19.3,18.9,19.3,18.9
2023-07-13 00:00:00,2023-07-13 00:00:00,16.7,17.4,16.7,17.4
2023-07-13 03:00:00,2023-07-13 03:00:00,16.4,16.3,16.4,16.3
2023-07-13 06:00:00,2023-07-13 06:00:00,19.2,18.6,19.2,18.6
2023-07-14 09:00:00,2023-07-14 09:00:00,21.4,22.3,21.4,22.3
2023-07-14 12:00:00,2023-07-14 12:00:00,24.1,23.8,23.6,23
2023-07-14 15:00:00,2023-07-14 15:00:00,21.8,21.6,21.8,21.6
2023-07-14 18:00:00,2023-07-14 18:00:00,20.7,19.7,20.7,19.7
2023-07-14 21:00:00,2023-07-14 21:00:00,16.2,16,16.2,16
2023-07-15 00:00:00,2023-07-15 00:00:00,13.5,13.7,13.5,13.7
2023-07-15 03:00:00,2023-07-15 03:00:00,10.4,12.4,10.4,12.4
2023-07-15 06:00:00,2023-07-15 06:00:00,16.7,16.7,16.7,16.7
2023-07-16 18:00:00,2023-07-16 18:00:00,27.8,26.3,27.6,26
2023-07-16 21:00:00,2023-07-16 21:00:00,22.7,24,22.7,23.7
2023-07-17 00:00:00,2023-07-17 00:00:00,20.6,22.6,20.6,22.6
2023-07-17 03:00:00,2023-07-17 03:00:00,18.4,19.7,18.4,19.7
2023-07-17 06:00:00,2023-07-17 06:00:00,22,21.4,22,21.4
2023-07-17 09:00:00,2023-07-17 09:00:00,25.9,25,25.5,25
2023-07-17 12:00:00,2023-07-17 12:00:00,29.4,27.4,28.2,27.4
2023-07-17 15:00:00,2023-07-17 15:00:00,22.8,27.2,22.8,27.2
2023-07-17 18:00:00,2023-07-17 18:00:00,24.1,23.6,24,23
2023-07-17 21:00:00,2023-07-17 21:00:00,20.9,19.5,20.9,19.5
2023-07-18 00:00:00,2023-07-18 00:00:00,17.9,16.6,17.9,16.6
2023-07-18 03:00:00,2023-07-18 03:00:00,15.1,15.1,15.1,15.1
2023-07-18 06:00:00,2023-07-18 06:00:00,16.4,18.6,16.4,18.6
2023-07-18 09:00:00,2023-07-18 09:00:00,13.9,21.9,13.9,21.9
2023-07-18 12:00:00,2023-07-18 12:00:00,19.9,20.3,19.9,20.3
2023-07-18 15:00:00,2023-07-18 15:00:00,20.4,21,20.4,21
2023-07-18 18:00:00,2023-07-18 18:00:00,18.4,18,18.4,18
2023-07-18 21:00:00,2023-07-18 21:00:00,15,14.9,15,14.9
2023-07-19 00:00:00,2023-07-19 00:00:00,12.6,13.2,12.6,13.2
2023-07-19 03:00:00,2023-07-19 03:00:00,11,12.6,11,12.6
2023-07-19 06:00:00,2023-07-19 06:00:00,16.6,16.7,16.6,16.7
2023-07-20 15:00:00,2023-07-20 15:00:00,20.4,18.5,20.4,18.5
2023-07-20 18:00:00,2023-07-20 18:00:00,18.3,16.7,18.3,16.7
2023-07-20 21:00:00,2023-07-20 21:00:00,14.7,14.4,14.7,14.4
2023-07-21 00:00:00,2023-07-21 00:00:00,14.2,12.8,14.2,12.8
2023-07-21 03:00:00,2023-07-21 03:00:00,12.5,11.6,12.5,11.6
2023-07-21 06:00:00,2023-07-21 06:00:00,16.4,15.5,16.4,15.5
2023-07-21 09:00:00,2023-07-21 09:00:00,18.4,18.8,18.4,18.8
2023-07-21 12:00:00,2023-07-21 12:00:00,17.7,20.4,17.7,20.4
2023-07-21 15:00:00,2023-07-21 15:00:00,20.8,20,20.8,20
2023-07-21 18:00:00,2023-07-21 18:00:00,18.6,17.5,18.6,17.5
2023-07-21 21:00:00,2023-07-21 21:00:00,13.3,14.1,13.3,14.1
2023-07-22 00:00:00,2023-07-22 00:00:00,11.9,13.9,11.9,13.9
2023-07-22 03:00:00,2023-07-22 03:00:00,11.5,14,11.5,14
2023-07-22 12:00:00,2023-07-22 12:00:00,19.6,21,19.6,21
2023-07-22 15:00:00,2023-07-22 15:00:00,17.1,20.6,17.1,20.6
2023-07-22 18:00:00,2023-07-22 18:00:00,15.5,18.3,15.5,18.3
2023-07-22 21:00:00,2023-07-22 21:00:00,13.2,14.9,13.2,14.9
2023-07-23 00:00:00,2023-07-23 00:00:00,12.1,12.9,12.1,12.9
2023-07-23 03:00:00,2023-07-23 03:00:00,11,11.6,11,11.6
2023-07-23 06:00:00,2023-07-23 06:00:00,14.8,17.8,14.8,17.8
2023-07-23 09:00:00,2023-07-23 09:00:00,18.9,21.8,18.9,21.8
2023-07-23 12:00:00,2023-07-23 12:00:00,17.8,22.9,17.8,22.9
2023-07-23 15:00:00,2023-07-23 15:00:00,18,22.7,18,22.7
2023-07-23 18:00:00,2023-07-23 18:00:00,17.2,20.2,17.2,20.2
2023-07-23 21:00:00,2023-07-23 21:00:00,14.6,18.2,14.6,18.2
2023-07-24 00:00:00,2023-07-24 00:00:00,14.2,16.9,14.2,16.9
2023-07-24 03:00:00,2023-07-24 03:00:00,14.3,16.7,14.3,16.7
2023-07-24 06:00:00,2023-07-24 06:00:00,16.4,18.4,16.4,18.4
2023-07-24 12:00:00,2023-07-24 12:00:00,22,24.2,22,23.6
2023-07-24 15:00:00,2023-07-24 15:00:00,24.2,20.3,23.9,20.3
2023-07-24 18:00:00,2023-07-24 18:00:00,22,17.9,22,17.9
2023-07-24 21:00:00,2023-07-24 21:00:00,17.4,14.7,17.4,14.7
2023-07-25 00:00:00,2023-07-25 00:00:00,16.4,14.4,16.4,14.4
2023-07-25 03:00:00,2023-07-25 03:00:00,18.6,14.1,18.6,14.1
2023-07-25 06:00:00,2023-07-25 06:00:00,20.9,18.9,20.9,18.9
2023-07-25 09:00:00,2023-07-25 09:00:00,25.5,22.3,25.4,22.3
2023-07-25 12:00:00,2023-07-25 12:00:00,25.6,24.1,25.5,23.8
2023-07-25 15:00:00,2023-07-25 15:00:00,25.4,21.6,25.1,21.6
2023-07-25 18:00:00,2023-07-25 18:00:00,20.9,19,20.9,19
2023-07-25 21:00:00,2023-07-25 21:00:00,17.7,14.8,17.7,14.8
2023-07-26 00:00:00,2023-07-26 00:00:00,16,12.3,16,12.3
2023-07-26 03:00:00,2023-07-26 03:00:00,15.1,11.4,15.1,11.4
2023-07-26 06:00:00,2023-07-26 06:00:00,16.3,16.2,16.3,16.2
2023-07-26 09:00:00,2023-07-26 09:00:00,20.8,20.8,20.8,20.8
2023-07-27 18:00:00,2023-07-27 18:00:00,15.4,14.9,15.4,14.9
2023-07-27 21:00:00,2023-07-27 21:00:00,13,14.5,13,14.5
2023-07-28 00:00:00,2023-07-28 00:00:00,10.1,12.9,10.1,12.9
2023-07-28 03:00:00,2023-07-28 03:00:00,8.3,10.6,8.3,10.6
2023-07-28 06:00:00,2023-07-28 06:00:00,16.2,15.3,16.2,15.3
2023-07-28 09:00:00,2023-07-28 09:00:00,21,19.6,21,19.6
2023-07-28 12:00:00,2023-07-28 12:00:00,22.5,21.1,22.5,21.1
2023-07-28 15:00:00,2023-07-28 15:00:00,22.1,21.5,22.1,21.5
2023-07-28 18:00:00,2023-07-28 18:00:00,15.2,18.3,15.2,18.3
2023-07-28 21:00:00,2023-07-28 21:00:00,14.8,14.8,14.8,14.8
2023-07-29 00:00:00,2023-07-29 00:00:00,14.8,12.8,14.8,12.8
2023-07-29 03:00:00,2023-07-29 03:00:00,14.8,11.8,14.8,11.8
2023-07-29 06:00:00,2023-07-29 06:00:00,16.1,18.3,16.1,18.3
2023-07-29 09:00:00,2023-07-29 09:00:00,20,22.1,20,22.1
2023-07-29 12:00:00,2023-07-29 12:00:00,22.4,23.7,22.4,22.9
2023-07-29 15:00:00,2023-07-29 15:00:00,23.8,21.6,23.2,21.6
2023-07-29 18:00:00,2023-07-29 18:00:00,21.8,20.1,21.8,20.1
2023-07-29 21:00:00,2023-07-29 21:00:00,15,16.4,15,16.4
2023-07-30 00:00:00,2023-07-30 00:00:00,13.2,15.9,13.2,15.9
2023-07-30 03:00:00,2023-07-30 03:00:00,13.9,14.4,13.9,14.4
2023-07-30 06:00:00,2023-07-30 06:00:00,15.8,20.1,15.8,20.1
2023-07-30 09:00:00,2023-07-30 09:00:00,16.6,23.5,16.6,23.3
2023-07-30 12:00:00,2023-07-30 12:00:00,18.3,25.3,18.3,24.9
2023-07-31 09:00:00,2023-07-31 09:00:00,19.1,22.3,19.1,22.3
2023-07-31 12:00:00,2023-07-31 12:00:00,18.4,22.4,18.4,22.4
2023-07-31 15:00:00,2023-07-31 15:00:00,21.7,21.6,21.7,21.6
2023-07-31 18:00:00,2023-07-31 18:00:00,21.1,18.4,21.1,18.4
2023-07-31 21:00:00,2023-07-31 21:00:00,16.2,15.5,16.2,15.5
2023-08-01 00:00:00,2023-08-01 00:00:00,14.8,13.6,14.8,13.6
2023-08-01 03:00:00,2023-08-01 03:00:00,13.5,12.6,13.5,12.6
2023-08-01 06:00:00,2023-08-01 06:00:00,18.9,17,18.9,17
2023-08-01 09:00:00,2023-08-01 09:00:00,23.2,19.7,22.9,19.7
2023-08-01 12:00:00,2023-08-01 12:00:00,24.8,22.2,24.5,22.2
2023-08-01 15:00:00,2023-08-01 15:00:00,24.3,22.6,24.1,22.6
2023-08-01 18:00:00,2023-08-01 18:00:00,22.8,20,22.8,20
2023-08-01 21:00:00,2023-08-01 21:00:00,18,18.1,18,18.1
2023-08-02 00:00:00,2023-08-02 00:00:00,17.2,17.4,17.2,17.4
2023-08-02 03:00:00,2023-08-02 03:00:00,16.9,17.1,16.9,17.1
2023-08-03 18:00:00,2023-08-03 18:00:00,18.3,23,18.3,22.9
2023-08-03 21:00:00,2023-08-03 21:00:00,15,21.5,15,21.5
2023-08-04 00:00:00,2023-08-04 00:00:00,14.3,19.1,14.3,19.1
2023-08-04 03:00:00,2023-08-04 03:00:00,13.5,18.2,13.5,18.2
2023-08-04 06:00:00,2023-08-04 06:00:00,18.7,19.5,18.7,19.5
2023-08-04 09:00:00,2023-08-04 09:00:00,23.2,23.6,22.9,23.5
2023-08-04 12:00:00,2023-08-04 12:00:00,24.9,25.4,24.6,25.1
2023-08-04 15:00:00,2023-08-04 15:00:00,24.7,25.3,24.4,25
2023-08-04 18:00:00,2023-08-04 18:00:00,22.8,21.6,22.8,21.6
2023-08-04 21:00:00,2023-08-04 21:00:00,19,18.7,19,18.7
2023-08-05 00:00:00,2023-08-05 00:00:00,15.1,16.6,15.1,16.6
2023-08-05 03:00:00,2023-08-05 03:00:00,14.3,16.5,14.3,16.5
2023-08-05 06:00:00,2023-08-05 06:00:00,21,19,21,19
2023-08-06 09:00:00,2023-08-06 09:00:00,29.6,28.1,30.9,29.2
2023-08-06 12:00:00,2023-08-06 12:00:00,32.2,30,32.4,29.7
2023-08-06 15:00:00,2023-08-06 15:00:00,30.9,28.9,31.7,29.5
2023-08-06 18:00:00,2023-08-06 18:00:00,28.8,25.8,29.4,26.1
2023-08-06 21:00:00,2023-08-06 21:00:00,26.6,23.3,27.4,23.6
2023-08-07 00:00:00,2023-08-07 00:00:00,25.3,22.8,25.6,22.8
2023-08-07 03:00:00,2023-08-07 03:00:00,23.8,20.1,24.1,20.1
2023-08-07 06:00:00,2023-08-07 06:00:00,24,20.4,24.4,20.4
2023-08-07 09:00:00,2023-08-07 09:00:00,17.4,19.5,17.4,19.5
2023-08-07 12:00:00,2023-08-07 12:00:00,17.8,19.4,17.8,19.4
2023-08-07 15:00:00,2023-08-07 15:00:00,15.2,19.3,15.2,19.3
2023-08-07 18:00:00,2023-08-07 18:00:00,14.4,17.5,14.4,17.5
2023-08-07 21:00:00,2023-08-07 21:00:00,14,15.6,14,15.6
2023-08-08 00:00:00,2023-08-08 00:00:00,13.5,14.6,13.5,14.6
2023-08-08 03:00:00,2023-08-08 03:00:00,13,14.5,13,14.5
2023-08-08 06:00:00,2023-08-08 06:00:00,14.9,14.4,14.9,14.4
2023-08-08 09:00:00,2023-08-08 09:00:00,16.5,15.3,16.5,15.3
2023-08-08 12:00:00,2023-08-08 12:00:00,16.8,17.8,16.8,17.8
2023-08-08 15:00:00,2023-08-08 15:00:00,17.8,18.9,17.8,18.9
2023-08-08 18:00:00,2023-08-08 18:00:00,15.1,17,15.1,17
2023-08-08 21:00:00,2023-08-08 21:00:00,11.3,14,11.3,14
2023-08-09 00:00:00,2023-08-09 00:00:00,9.7,12.6,9.7,12.6
2023-08-09 03:00:00,2023-08-09 03:00:00,9.4,11.4,9.4,11.4
2023-08-09 06:00:00,2023-08-09 06:00:00,14.3,15.8,14.3,15.8
2023-08-09 09:00:00,2023-08-09 09:00:00,17.9,20.4,17.9,20.4
2023-08-09 12:00:00,2023-08-09 12:00:00,18.8,21.8,18.8,21.8
2023-08-10 15:00:00,2023-08-10 15:00:00,21.1,19.1,21.1,19.1
2023-08-10 18:00:00,2023-08-10 18:00:00,17.1,16.6,17.1,16.6
2023-08-10 21:00:00,2023-08-10 21:00:00,14.4,14.7,14.4,14.7
2023-08-11 00:00:00,2023-08-11 00:00:00,14.4,14.3,14.4,14.3
2023-08-11 03:00:00,2023-08-11 03:00:00,14.2,14.5,14.2,14.5
2023-08-11 06:00:00,2023-08-11 06:00:00,14.8,15.2,14.8,15.2
2023-08-11 09:00:00,2023-08-11 09:00:00,17.5,17.9,17.5,17.9
2023-08-11 12:00:00,2023-08-11 12:00:00,20.5,20.9,20.5,20.9
2023-08-11 15:00:00,2023-08-11 15:00:00,20.7,17.2,20.7,17.2
2023-08-11 18:00:00,2023-08-11 18:00:00,17.8,15.3,17.8,15.3
2023-08-11 21:00:00,2023-08-11 21:00:00,13.8,15,13.8,15
2023-08-12 00:00:00,2023-08-12 00:00:00,11.9,15,11.9,15
2023-08-12 03:00:00,2023-08-12 03:00:00,11.9,14.8,11.9,14.8
2023-08-12 12:00:00,2023-08-12 12:00:00,22,16.4,22,16.4
2023-08-12 15:00:00,2023-08-12 15:00:00,22.1,15.6,22.1,15.6
2023-08-12 18:00:00,2023-08-12 18:00:00,18.8,14.7,18.8,14.7
2023-08-12 21:00:00,2023-08-12 21:00:00,13,14.8,13,14.8
2023-08-13 00:00:00,2023-08-13 00:00:00,10.8,14.1,10.8,14.1
2023-08-13 03:00:00,2023-08-13 03:00:00,9.8,13.8,9.8,13.8
2023-08-13 06:00:00,2023-08-13 06:00:00,17.9,13.7,17.9,13.7
2023-08-13 09:00:00,2023-08-13 09:00:00,21.6,15.9,21.6,15.9
2023-08-13 12:00:00,2023-08-13 12:00:00,25.5,22.2,25.3,22.2
2023-08-13 15:00:00,2023-08-13 15:00:00,25.9,22.2,25.7,22.2
2023-08-13 18:00:00,2023-08-13 18:00:00,22,17.2,22,17.2
2023-08-13 21:00:00,2023-08-13 21:00:00,19.7,15.7,19.7,15.7
2023-08-14 00:00:00,2023-08-14 00:00:00,18.1,14.2,18.1,14.2
2023-08-14 03:00:00,2023-08-14 03:00:00,16.1,14.3,16.1,14.3
2023-08-14 06:00:00,2023-08-14 06:00:00,17.1,18.7,17.1,18.7
2023-08-14 09:00:00,2023-08-14 09:00:00,20.6,24.4,20.6,24.6
2023-08-15 12:00:00,2023-08-15 12:00:00,29.7,26.5,30.8,27.6
2023-08-15 15:00:00,2023-08-15 15:00:00,30.3,27.2,31.7,28.6
2023-08-15 18:00:00,2023-08-15 18:00:00,26.7,23.5,28.1,24.1
2023-08-15 21:00:00,2023-08-15 21:00:00,23.4,21.9,23.8,21.9
2023-08-16 00:00:00,2023-08-16 00:00:00,21.1,21.2,21.1,21.2
2023-08-16 03:00:00,2023-08-16 03:00:00,19.7,20.2,19.7,20.2
2023-08-16 06:00:00,2023-08-16 06:00:00,24.2,23.7,24.5,24.3
2023-08-16 09:00:00,2023-08-16 09:00:00,29.9,28.1,30.2,29.4
2023-08-16 12:00:00,2023-08-16 12:00:00,31.8,29.5,31.2,29.7
2023-08-16 15:00:00,2023-08-16 15:00:00,30.3,29.1,29.9,29.2
2023-08-16 18:00:00,2023-08-16 18:00:00,26.9,24.2,27.5,24.6
2023-08-16 21:00:00,2023-08-16 21:00:00,23.2,22,23.4,22
2023-08-17 00:00:00,2023-08-17 00:00:00,21.4,21,21.4,21
2023-08-17 03:00:00,2023-08-17 03:00:00,21,20.3,21,20.3
2023-08-17 06:00:00,2023-08-17 06:00:00,24.5,23.7,24.9,24.2
2023-08-17 09:00:00,2023-08-17 09:00:00,29,27.8,30.2,29.1
2023-08-17 15:00:00,2023-08-17 15:00:00,31.8,27.5,32.2,28.5
2023-08-17 18:00:00,2023-08-17 18:00:00,26.9,23.7,28,24.2
2023-08-17 21:00:00,2023-08-17 21:00:00,23,21.5,23.3,21.5
2023-08-18 00:00:00,2023-08-18 00:00:00,21.1,19.1,21.1,19.1
2023-08-18 03:00:00,2023-08-18 03:00:00,19.7,18.5,19.7,18.5
2023-08-18 06:00:00,2023-08-18 06:00:00,24.4,22.9,24.7,22.9
2023-08-18 09:00:00,2023-08-18 09:00:00,28.8,26.7,29.3,28.4
2023-08-18 12:00:00,2023-08-18 12:00:00,30.7,28,30.7,29.3
2023-08-18 18:00:00,2023-08-18 18:00:00,25.1,23.9,25.2,24.3
2023-08-18 21:00:00,2023-08-18 21:00:00,21.4,20.8,21.4,20.8
2023-08-19 00:00:00,2023-08-19 00:00:00,21.2,18.8,21.2,18.8
2023-08-19 03:00:00,2023-08-19 03:00:00,18.5,18,18.5,18
2023-08-19 06:00:00,2023-08-19 06:00:00,22.1,23,22.1,23.3
2023-08-19 09:00:00,2023-08-19 09:00:00,27.3,27.3,27.9,27.4
2023-08-19 12:00:00,2023-08-19 12:00:00,27.8,28.5,27.9,28
2023-08-19 15:00:00,2023-08-19 15:00:00,27.2,27.7,27.7,27.5
2023-08-20 15:00:00,2023-08-20 15:00:00,27.6,28.1,28,27.4
2023-08-20 18:00:00,2023-08-20 18:00:00,24.2,22.4,24.3,22.4
2023-08-20 21:00:00,2023-08-20 21:00:00,19.6,19.9,19.6,19.9
2023-08-21 00:00:00,2023-08-21 00:00:00,18.2,19.7,18.2,19.7
2023-08-21 03:00:00,2023-08-21 03:00:00,17,18.3,17,18.3
2023-08-21 06:00:00,2023-08-21 06:00:00,20.9,18.5,20.9,18.5
2023-08-21 09:00:00,2023-08-21 09:00:00,20.1,21.7,20.1,21.7
2023-08-21 12:00:00,2023-08-21 12:00:00,21,22.6,21,22.6
2023-08-21 15:00:00,2023-08-21 15:00:00,24.7,23.9,24.5,23.7
2023-08-21 18:00:00,2023-08-21 18:00:00,20.1,19.7,20.1,19.7
2023-08-21 21:00:00,2023-08-21 21:00:00,16.5,16.8,16.5,16.8
2023-08-22 00:00:00,2023-08-22 00:00:00,15.2,14.7,15.2,14.7
2023-08-22 03:00:00,2023-08-22 03:00:00,15.4,14,15.4,14
2023-08-22 06:00:00,2023-08-22 06:00:00,17,16.9,17,16.9
2023-08-22 09:00:00,2023-08-22 09:00:00,19.8,20.4,19.8,20.4
2023-08-22 12:00:00,2023-08-22 12:00:00,22.1,22.6,22.1,22.6
2023-08-22 15:00:00,2023-08-22 15:00:00,22,22.8,22,22.8
